state,county,county_id,year,prim_or_gen,treat,turnout_share,state_year,period,post_2018,dem_share,dem_share_gov,dem_share_pres,cvap,ballots_cast,vbm_share,share_votes_dem,office,year2,state_year_id
CA,Imperial,13,2020,general,0,0.4864380952380952,CA_2020,extension,1,0.5363510824093254,,0.5363510824093254,105000.0,51076.0,,,presidential,4080400,11
CA,Imperial,13,2022,general,1,0.37234285714285714,CA_2022,extension,1,0.5705407085146054,0.5705407085146054,,105000.0,39096.0,,,governor,4088484,12
CA,Imperial,13,2024,general,1,0.4857142857142857,CA_2024,extension,1,0.5102040816326531,,0.5102040816326531,105000.0,51000.0,,,presidential,4096576,13
CA,Inyo,14,1998,general,0,0.5342320799827576,CA_1998,original,0,0.4771636426448822,0.4771636426448822,,12850.0,6891.0,0.22623712,0.31610942,,3992004,0
CA,Inyo,14,2000,general,0,,CA_2000,original,0,,,0.3600814640522003,,,,0.3292299,,4000000,1
CA,Inyo,14,2002,general,0,0.5045655965805054,CA_2002,original,0,0.3721175789833069,0.3721175789833069,,,6459.0,0.26505652,0.315007,,4008004,2
CA,Inyo,14,2004,general,0,0.6842728853225708,CA_2004,original,0,,,0.3968724012374878,,8726.0,0.32615173,0.31283772,,4016016,3
CA,Inyo,14,2006,general,0,0.5216740965843201,CA_2006,original,0,0.3115941882133484,0.3115941882133484,,,6627.0,0.4190433,0.31295043,,4024036,4
CA,Inyo,14,2008,general,0,0.6815786957740784,CA_2008,original,0,,,0.45281878113746643,,8625.0,0.43188405,0.31204668,,4032064,5
CA,Inyo,14,2010,general,0,0.5386767387390137,CA_2010,original,0,0.46897411346435547,0.46897411346435547,,13225.0,7124.0,0.47080293,0.3077063,,4040100,6
CA,Inyo,14,2012,general,0,0.5987504720687866,CA_2012,original,0,,,0.44086575508117676,13605.0,8146.0,0.63577217,0.3122749,,4048144,7
CA,Inyo,14,2014,general,0,0.410723477602005,CA_2014,original,0,0.42678210139274597,0.42678210139274597,,13615.0,5592.0,0.704578,0.3111801,,4056196,8
CA,Inyo,14,2016,general,0,0.609127402305603,CA_2016,original,0,,,0.42617857456207275,13695.0,8342.0,0.6062095,0.31407368,,4064256,9
CA,Inyo,14,2018,general,0,0.5411420464515686,CA_2018,original,0,0.44670888781547546,0.44670888781547546,,13660.0,7392.0,0.71699136,0.32286432,,4072324,10
CA,Inyo,14,2020,general,0,0.7642142857142857,CA_2020,extension,1,0.4407933112969084,,0.4407933112969084,14000.0,10699.0,,,presidential,4080400,11
CA,Inyo,14,2022,general,0,0.5919285714285715,CA_2022,extension,1,0.41309823677581864,0.41309823677581864,,14000.0,8287.0,,,governor,4088484,12
CA,Inyo,14,2024,general,0,0.7571428571428571,CA_2024,extension,1,0.4117647058823529,,0.4117647058823529,14000.0,10600.0,,,presidential,4096576,13
CA,Kern,15,1998,general,0,0.3830912411212921,CA_1998,original,0,0.4305362403392792,0.4305362403392792,,385495.0,142972.0,0.20407492,0.31268603,,3992004,0
CA,Kern,15,2000,general,0,,CA_2000,original,0,,,0.37360328435897827,,,,0.31356212,,4000000,1
CA,Kern,15,2002,general,0,0.35201025009155273,CA_2002,original,0,0.3587774336338043,0.3587774336338043,,,140024.0,0.19590212,0.30838278,,4008004,2
CA,Kern,15,2004,general,0,0.5236802101135254,CA_2004,original,0,,,0.3282126188278198,,214747.0,0.25456467,0.3073828,,4016016,3
CA,Kern,15,2006,general,0,0.36149823665618896,CA_2006,original,0,0.24701422452926636,0.24701422452926636,,,152683.0,0.35501006,0.3111191,,4024036,4
CA,Kern,15,2008,general,0,0.5426290035247803,CA_2008,original,0,,,0.4094501733779907,,235854.0,0.41197944,0.32639185,,4032064,5
CA,Kern,15,2010,general,0,0.3809960186481476,CA_2010,original,0,0.39692097902297974,0.39692097902297974,,461535.0,175843.0,0.47921157,0.30500907,,4040100,6
CA,Kern,15,2012,general,0,0.4686640799045563,CA_2012,original,0,,,0.41411206126213074,477950.0,223998.0,0.5639693,0.3255557,,4048144,7
CA,Kern,15,2014,general,0,0.2762496769428253,CA_2014,original,0,0.40900319814682007,0.40900319814682007,,492330.0,136006.0,0.646817,0.31724235,,4056196,8
CA,Kern,15,2016,general,0,0.497914582490921,CA_2016,original,0,,,0.43232882022857666,504215.0,251056.0,0.53588843,0.3272736,,4064256,9
CA,Kern,15,2018,general,0,0.39914670586586,CA_2018,original,0,0.41060197353363037,0.41060197353363037,,515640.0,205816.0,0.65303475,0.32281864,,4072324,10
CA,Kern,15,2020,general,0,0.5330425925925926,CA_2020,extension,1,0.3554198725073319,,0.3554198725073319,540000.0,287843.0,,,presidential,4080400,11
CA,Kern,15,2022,general,0,0.4237888888888889,CA_2022,extension,1,0.32692473802650424,0.32692473802650424,,540000.0,228846.0,,,governor,4088484,12
CA,Kern,15,2024,general,0,0.5314814814814814,CA_2024,extension,1,0.33212996389891697,,0.33212996389891697,540000.0,287000.0,,,presidential,4096576,13
CA,Kings,16,1998,general,0,0.29460448026657104,CA_1998,original,0,0.5150856375694275,0.5150856375694275,,79865.0,23051.0,0.14867035,0.34197265,,3992004,0
CA,Kings,16,2000,general,0,,CA_2000,original,0,,,0.40269166231155396,,,,0.3421606,,4000000,1
CA,Kings,16,2002,general,0,0.26760390400886536,CA_2002,original,0,0.38903340697288513,0.38903340697288513,,,21806.0,0.22970742,0.3380723,,4008004,2
CA,Kings,16,2004,general,0,0.396872878074646,CA_2004,original,0,,,0.3402751684188843,,32983.0,0.34672406,0.33303338,,4016016,3
CA,Kings,16,2006,general,0,0.27602335810661316,CA_2006,original,0,0.2880101799964905,0.2880101799964905,,,23387.0,0.3443366,0.33288035,,4024036,4
CA,Kings,16,2008,general,0,0.4143049120903015,CA_2008,original,0,,,0.42798271775245667,,35775.0,0.642348,0.3438085,,4032064,5
CA,Kings,16,2010,general,0,0.30157092213630676,CA_2010,original,0,0.43338099122047424,0.43338099122047424,,89120.0,26876.0,0.6960485,0.32137007,,4040100,6
CA,Kings,16,2012,general,0,0.3544946610927582,CA_2012,original,0,,,0.42345839738845825,90385.0,32041.0,0.758216,0.33856037,,4048144,7
CA,Kings,16,2014,general,0,0.24952590465545654,CA_2014,original,0,0.3919917643070221,0.3919917643070221,,91225.0,22763.0,0.7875939,0.3231739,,4056196,8
CA,Kings,16,2016,general,0,0.3813459575176239,CA_2016,original,0,,,0.42942288517951965,91830.0,35019.0,0.77612156,0.3337664,,4064256,9
CA,Kings,16,2018,general,0,0.3289552927017212,CA_2018,original,0,0.4057717025279999,0.4057717025279999,,93040.0,30606.0,0.7978174,0.32863706,,4072324,10
CA,Kings,16,2020,general,0,0.505964705882353,CA_2020,extension,1,0.3739119980764607,,0.3739119980764607,85000.0,43007.0,,,presidential,4080400,11
CA,Kings,16,2022,general,1,0.3966823529411765,CA_2022,extension,1,0.35341440019802595,0.35341440019802595,,85000.0,33718.0,,,governor,4088484,12
CA,Kings,16,2024,general,1,0.5058823529411764,CA_2024,extension,1,0.3493975903614458,,0.3493975903614458,85000.0,43000.0,,,presidential,4096576,13
CA,Lake,17,1998,general,0,0.4631940722465515,CA_1998,original,0,0.6218553185462952,0.6218553185462952,,42605.0,19247.0,0.2920455,0.4608985,,3992004,0
CA,Lake,17,2000,general,0,,CA_2000,original,0,,,0.551967442035675,,,,0.42631835,,4000000,1
CA,Lake,17,2002,general,0,0.37306541204452515,CA_2002,original,0,0.534754753112793,0.534754753112793,,,16287.0,0.29053846,0.42830056,,4008004,2
CA,Lake,17,2004,general,0,0.562207818031311,CA_2004,original,0,,,0.5422546863555908,,25136.0,0.43694302,0.41678804,,4016016,3
CA,Lake,17,2006,general,0,0.43182429671287537,CA_2006,original,0,0.39145928621292114,0.39145928621292114,,,19761.0,0.52203834,0.42666563,,4024036,4
CA,Lake,17,2008,general,0,0.5524642467498779,CA_2008,original,0,,,0.599217414855957,,25863.0,0.5325755,0.41970444,,4032064,5
CA,Lake,17,2010,general,0,0.45590919256210327,CA_2010,original,0,0.5654966831207275,0.5654966831207275,,47130.0,21487.0,0.57537115,0.41926467,,4040100,6
CA,Lake,17,2012,general,0,0.4940035343170166,CA_2012,original,0,,,0.5886061787605286,47945.0,23685.0,0.62056154,0.41762555,,4048144,7
CA,Lake,17,2014,general,0,0.3751765787601471,CA_2014,original,0,0.6127907633781433,0.6127907633781433,,48140.0,18061.0,0.6668512,0.40681362,,4056196,8
CA,Lake,17,2016,general,0,0.5223864912986755,CA_2016,original,0,,,0.5202913880348206,48020.0,25085.0,0.6745864,0.4032112,,4064256,9
CA,Lake,17,2018,general,0,0.44905856251716614,CA_2018,original,0,0.5139250159263611,0.5139250159263611,,47800.0,21465.0,0.7181924,0.40636352,,4072324,10
CA,Lake,17,2020,general,0,0.636795918367347,CA_2020,extension,1,0.4855954554676405,,0.4855954554676405,49000.0,31203.0,,,presidential,4080400,11
CA,Lake,17,2022,general,0,0.48989795918367346,CA_2022,extension,1,0.47476718403547674,0.47476718403547674,,49000.0,24005.0,,,governor,4088484,12
CA,Lake,17,2024,general,0,0.6326530612244898,CA_2024,extension,1,0.46075085324232085,,0.46075085324232085,49000.0,31000.0,,,presidential,4096576,13
CA,Lassen,18,1998,general,0,0.32134658098220825,CA_1998,original,0,0.48262694478034973,0.48262694478034973,,26190.0,8400.0,0.18011905,0.27890012,,3992004,0
CA,Lassen,18,2000,general,0,,CA_2000,original,0,,,0.2963625490665436,,,,0.2528935,,4000000,1
CA,Lassen,18,2002,general,0,0.2999618947505951,CA_2002,original,0,0.34994956851005554,0.34994956851005554,,,7871.0,0.25473255,0.26432136,,4008004,2
CA,Lassen,18,2004,general,0,0.43895018100738525,CA_2004,original,0,,,0.2798652946949005,,11540.0,0.3545927,0.2342476,,4016016,3
CA,Lassen,18,2006,general,0,0.33306756615638733,CA_2006,original,0,0.29346469044685364,0.29346469044685364,,,8773.0,0.45993388,0.24490161,,4024036,4
CA,Lassen,18,2008,general,0,0.43615004420280457,CA_2008,original,0,,,0.323967844247818,,11510.0,0.4420504,0.22654666,,4032064,5
CA,Lassen,18,2010,general,0,0.3503614366054535,CA_2010,original,0,0.45678433775901794,0.45678433775901794,,26975.0,9451.0,0.36874405,0.22231627,,4040100,6
CA,Lassen,18,2012,general,0,0.3951745629310608,CA_2012,original,0,,,0.29500433802604675,27355.0,10810.0,0.7495837,0.21481222,,4048144,7
CA,Lassen,18,2014,general,0,0.26053813099861145,CA_2014,original,0,0.3243916630744934,0.3243916630744934,,26760.0,6972.0,0.7657774,0.219329,,4056196,8
CA,Lassen,18,2016,general,0,0.42774587869644165,CA_2016,original,0,,,0.22698509693145752,25265.0,10807.0,0.42731562,0.20189242,,4064256,9
CA,Lassen,18,2018,general,0,0.36317360401153564,CA_2018,original,0,0.2265971601009369,0.2265971601009369,,25145.0,9132.0,0.4479851,0.20002258,,4072324,10
CA,Lassen,18,2020,general,0,0.6292727272727273,CA_2020,extension,1,0.23381080274544913,,0.23381080274544913,22000.0,13844.0,,,presidential,4080400,11
CA,Lassen,18,2022,general,0,0.4994090909090909,CA_2022,extension,1,0.20176019683921642,0.20176019683921642,,22000.0,10987.0,,,governor,4088484,12
CA,Lassen,18,2024,general,0,0.6272727272727273,CA_2024,extension,1,0.21641791044776118,,0.21641791044776118,22000.0,13800.0,,,presidential,4096576,13
CA,Los Angeles,19,1998,general,0,0.4207468032836914,CA_1998,original,0,0.6782702803611755,0.6782702803611755,,4992965.0,2058862.0,0.19805893,0.53126293,,3992004,0
CA,Los Angeles,19,2000,general,0,,CA_2000,original,0,,,0.6623613238334656,,,,0.54292566,,4000000,1
CA,Los Angeles,19,2002,general,0,0.35037654638290405,CA_2002,original,0,0.6157734990119934,0.6157734990119934,,,1784320.0,0.20157932,0.5500561,,4008004,2
CA,Los Angeles,19,2004,general,0,0.5942735075950623,CA_2004,original,0,,,0.6393300890922546,,3085582.0,0.22741026,0.5308093,,4016016,3
CA,Los Angeles,19,2006,general,0,0.38420140743255615,CA_2006,original,0,0.5157940983772278,0.5157940983772278,,,2033119.0,0.26136345,0.54155564,,4024036,4
CA,Los Angeles,19,2008,general,0,0.624707043170929,CA_2008,original,0,,,0.7059215307235718,,3368057.0,0.24056065,0.536841,,4032064,5
CA,Los Angeles,19,2010,general,0,0.42974239587783813,CA_2010,original,0,0.6600602269172668,0.6600602269172668,,5531465.0,2377105.0,0.28549474,0.5392871,,4040100,6
CA,Los Angeles,19,2012,general,0,0.5664738416671753,CA_2012,original,0,,,0.7146145701408386,5713775.0,3236704.0,0.3014882,0.53988034,,4048144,7
CA,Los Angeles,19,2014,general,0,0.2560562789440155,CA_2014,original,0,0.668436586856842,0.668436586856842,,5931645.0,1518835.0,0.37991157,0.5390722,,4056196,8
CA,Los Angeles,19,2016,general,0,0.5787736773490906,CA_2016,original,0,,,0.7619920969009399,6123490.0,3544115.0,0.3621914,0.5407505,,4064256,9
CA,Los Angeles,19,2018,general,0,0.4820210933685303,CA_2018,original,0,0.7190161347389221,0.7190161347389221,,6272375.0,3023417.0,0.44661817,0.54365706,,4072324,10
CA,Los Angeles,19,2020,general,1,0.6263979710144928,CA_2020,extension,1,0.7255831056567208,,0.7255831056567208,6900000.0,4322146.0,,,presidential,4080400,11
CA,Los Angeles,19,2022,general,1,0.4286598550724638,CA_2022,extension,1,0.75240122775602,0.75240122775602,,6900000.0,2957753.0,,,governor,4088484,12
CA,Los Angeles,19,2024,general,1,0.6086956521739131,CA_2024,extension,1,0.7037037037037037,,0.7037037037037037,6900000.0,4200000.0,,,presidential,4096576,13
CA,Madera,20,1998,general,0,0.39344286918640137,CA_1998,original,0,0.42237594723701477,0.42237594723701477,,71505.0,27181.0,0.29303557,0.32171625,,3992004,0
CA,Madera,20,2000,general,0,,CA_2000,original,0,,,0.36482635140419006,,,,0.31585532,,4000000,1
CA,Madera,20,2002,general,0,0.36353060603141785,CA_2002,original,0,0.3393351137638092,0.3393351137638092,,,26874.0,0.35778075,0.30962315,,4008004,2
CA,Madera,20,2004,general,0,0.5136027336120605,CA_2004,original,0,,,0.3515070974826813,,39211.0,0.4569126,0.31128514,,4016016,3
CA,Madera,20,2006,general,0,0.39097315073013306,CA_2006,original,0,0.2586797773838043,0.2586797773838043,,,30795.0,0.5421984,0.30876374,,4024036,4
CA,Madera,20,2008,general,0,0.530048668384552,CA_2008,original,0,,,0.43221378326416016,,43032.0,0.54003996,0.3232445,,4032064,5
CA,Madera,20,2010,general,0,0.4134846031665802,CA_2010,original,0,0.3937765061855316,0.3937765061855316,,84615.0,34987.0,0.59239143,0.30978602,,4040100,6
CA,Madera,20,2012,general,0,0.4699609577655792,CA_2012,original,0,,,0.41209158301353455,85805.0,40325.0,0.6117049,0.31913623,,4048144,7
CA,Madera,20,2014,general,0,0.3137502074241638,CA_2014,original,0,0.3721780776977539,0.3721780776977539,,87235.0,27370.0,0.6722689,0.29953858,,4056196,8
CA,Madera,20,2016,general,0,0.49964380264282227,CA_2016,original,0,,,0.4216560125350952,88435.0,44186.0,0.6557507,0.31960905,,4064256,9
CA,Madera,20,2018,general,1,0.4268360733985901,CA_2018,original,0,0.39031797647476196,0.39031797647476196,,91295.0,38968.0,0.8862143,0.31677067,,4072324,10
CA,Madera,20,2020,general,1,0.6197319587628866,CA_2020,extension,1,0.3636285468615649,,0.3636285468615649,97000.0,60114.0,,,presidential,4080400,11
CA,Madera,20,2022,general,1,0.4904020618556701,CA_2022,extension,1,0.3423548004741209,0.3423548004741209,,97000.0,47569.0,,,governor,4088484,12
CA,Madera,20,2024,general,1,0.6185567010309279,CA_2024,extension,1,0.33620689655172414,,0.33620689655172414,97000.0,60000.0,,,presidential,4096576,13
CA,Marin,21,1998,general,0,0.5863632559776306,CA_1998,original,0,0.7190564274787903,0.7190564274787903,,175745.0,103369.0,0.23152009,0.6058642,,3992004,0
CA,Marin,21,2000,general,0,,CA_2000,original,0,,,0.6941240429878235,,,,0.5939856,,4000000,1
CA,Marin,21,2002,general,0,0.5241274237632751,CA_2002,original,0,0.6687918901443481,0.6687918901443481,,,91828.0,0.38071176,0.6042978,,4008004,2
CA,Marin,21,2004,general,0,0.7822415232658386,CA_2004,original,0,,,0.742386519908905,,136625.0,0.48701188,0.58206934,,4016016,3
CA,Marin,21,2006,general,0,0.6239554286003113,CA_2006,original,0,0.5101233720779419,0.5101233720779419,,,108640.0,0.57745767,0.59584683,,4024036,4
CA,Marin,21,2008,general,0,0.8141939043998718,CA_2008,original,0,,,0.7938767075538635,,141321.0,0.5869616,0.5797999,,4032064,5
CA,Marin,21,2010,general,0,0.6671761274337769,CA_2010,original,0,0.7218323945999146,0.7218323945999146,,173395.0,115685.0,0.6036392,0.58732086,,4040100,6
CA,Marin,21,2012,general,0,0.7680939435958862,CA_2012,original,0,,,0.7638710737228394,176330.0,135438.0,0.6505486,0.58203036,,4048144,7
CA,Marin,21,2014,general,0,0.4997822940349579,CA_2014,original,0,0.7935447692871094,0.7935447692871094,,179150.0,89536.0,0.7100608,0.5924954,,4056196,8
CA,Marin,21,2016,general,0,0.7827140688896179,CA_2016,original,0,,,0.8331443071365356,182750.0,143041.0,0.7021903,0.58012205,,4064256,9
CA,Marin,21,2018,general,0,0.7176244258880615,CA_2018,original,0,0.7948949933052063,0.7948949933052063,,184545.0,132434.0,0.73583823,0.5854886,,4072324,10
CA,Marin,21,2020,general,0,0.7408634146341463,CA_2020,extension,1,0.8123979755619455,,0.8123979755619455,205000.0,151877.0,,,presidential,4080400,11
CA,Marin,21,2022,general,1,0.5763512195121951,CA_2022,extension,1,0.8281773170905464,0.8281773170905464,,205000.0,118152.0,,,governor,4088484,12
CA,Marin,21,2024,general,1,0.7219512195121951,CA_2024,extension,1,0.7943262411347518,,0.7943262411347518,205000.0,148000.0,,,presidential,4096576,13
CA,Mariposa,22,1998,general,0,0.5585224032402039,CA_1998,original,0,0.4380466341972351,0.4380466341972351,,13190.0,7249.0,0.26720926,0.31137234,,3992004,0
CA,Mariposa,22,2000,general,0,,CA_2000,original,0,,,0.37332627177238464,,,,0.31084338,,4000000,1
CA,Mariposa,22,2002,general,0,0.4986153542995453,CA_2002,original,0,0.36366745829582214,0.36366745829582214,,,6682.0,0.298264,0.30510375,,4008004,2
CA,Mariposa,22,2004,general,0,0.6853399276733398,CA_2004,original,0,,,0.3840066194534302,,9329.0,0.36434773,0.30061018,,4016016,3
CA,Mariposa,22,2006,general,0,0.5612249970436096,CA_2006,original,0,0.2812013030052185,0.2812013030052185,,,7758.0,0.55323535,0.30767718,,4024036,4
CA,Mariposa,22,2008,general,0,0.6951468586921692,CA_2008,original,0,,,0.4362630248069763,,9756.0,0.5524805,0.30085748,,4032064,5
CA,Mariposa,22,2010,general,0,0.5772649049758911,CA_2010,original,0,0.4054018557071686,0.4054018557071686,,14515.0,8379.0,0.60460675,0.29415554,,4040100,6
CA,Mariposa,22,2012,general,0,0.6179226040840149,CA_2012,original,0,,,0.40495485067367554,14730.0,9102.0,0.5807515,0.2990099,,4048144,7
CA,Mariposa,22,2014,general,0,0.46710848808288574,CA_2014,original,0,0.3822854459285736,0.3822854459285736,,14335.0,6696.0,0.70206094,0.29664212,,4056196,8
CA,Mariposa,22,2016,general,0,0.6573968529701233,CA_2016,original,0,,,0.3758276104927063,14060.0,9243.0,0.70691335,0.29305398,,4064256,9
CA,Mariposa,22,2018,general,0,0.595214307308197,CA_2018,original,0,0.38694384694099426,0.38694384694099426,,14000.0,8333.0,0.7397096,0.30323073,,4072324,10
CA,Mariposa,22,2020,general,1,0.8085714285714286,CA_2020,extension,1,0.3885135135135135,,0.3885135135135135,14000.0,11320.0,,,presidential,4080400,11
CA,Mariposa,22,2022,general,1,0.6405714285714286,CA_2022,extension,1,0.3614373764391208,0.3614373764391208,,14000.0,8968.0,,,governor,4088484,12
CA,Mariposa,22,2024,general,1,0.8,CA_2024,extension,1,0.3611111111111111,,0.3611111111111111,14000.0,11200.0,,,presidential,4096576,13
CA,Mendocino,23,1998,general,0,0.5032239556312561,CA_1998,original,0,0.6551435589790344,0.6551435589790344,,59080.0,29518.0,0.24154752,0.5318814,,3992004,0
CA,Mendocino,23,2000,general,0,,CA_2000,original,0,,,0.5754514336585999,,,,0.5210211,,4000000,1
CA,Mendocino,23,2002,general,0,0.43346279859542847,CA_2002,original,0,0.5652559399604797,0.5652559399604797,,,25792.0,0.23608096,0.53610206,,4008004,2
CA,Mendocino,23,2004,general,0,0.6491841673851013,CA_2004,original,0,,,0.6530530452728271,,38902.0,0.30818468,0.5188994,,4016016,3
CA,Mendocino,23,2006,general,0,0.5223320722579956,CA_2006,original,0,0.49618595838546753,0.49618595838546753,,,31521.0,0.20392755,0.5259878,,4024036,4
CA,Mendocino,23,2008,general,0,0.6677758693695068,CA_2008,original,0,,,0.7219945788383484,,40580.0,0.22195663,0.5152189,,4032064,5
CA,Mendocino,23,2010,general,0,0.5245319604873657,CA_2010,original,0,0.6794345378875732,0.6794345378875732,,61960.0,32500.0,0.7939692,0.52004504,,4040100,6
CA,Mendocino,23,2012,general,0,0.5840550661087036,CA_2012,original,0,,,0.7060059309005737,61775.0,36080.0,0.80471176,0.51537675,,4048144,7
CA,Mendocino,23,2014,general,0,0.4071114659309387,CA_2014,original,0,0.717566728591919,0.717566728591919,,61450.0,25017.0,0.82503897,0.52803034,,4056196,8
CA,Mendocino,23,2016,general,0,0.6268004775047302,CA_2016,original,0,,,0.6697303652763367,61790.0,38730.0,0.8441518,0.5079519,,4064256,9
